meal_id,name,description,cuisines,calories,price,premium_fee,meat_type,chef_id,chef_name,is_celebrity_chef,rating,review_count,stock,in_stock,specifications,ingredients,url,image_url,image_path,category_id,feature,banner_pic,weight,warning,sidedish
9721,Penne with Spicy Pink Sauce,and Grana Padano Cheese,"european, italian",1040,0.0,0.0,Vegetarian,81256,John DeLucie,False,4.546,174.0,288,True,Spicy|Vegetarian|Soy Free|Nut Free|Pescatarian Diet,"Extra Virgin Olive Oil|Crushed Red Pepper|Black Pepper|Kosher Salt|Onion|Shallot|Garlic|Basil|American Grana Cheese|Butter|Canola and Olive Oil Blend|Heavy Cream|Penne|Veg, Tomatoes, Whole, Canned, Italian",https://www.cookunity.com/meals/delucie-penne-with-spicy-pink-sauce,https://www.cookunity.com/meal-service/meals/4790/main_image/4790_John_DeLucie_Penne_spicy_pink_sauce_4061-39.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/31/medias/icons/john-delucie.jpg,11,,
9777,Ghanaian Chicken Peanut Stew,with Sweet Potatoes & Rice,african,760,0.0,0.0,Chicken,1660262,Miriam Milord,False,4.429,261.0,81,True,High Protein|Gluten Free|Dairy Free|Contains Nuts,"Garlic|Cayenne Powder|Black Pepper|Ginger|Iodized Salt|Extra Virgin Olive Oil|Onion|Canned Tomato|Sweet Potatoes|Jasmine Rice|Chicken Stock|Chicken Thigh|Cilantro|Peanuts|Spread, Peanut Butter, Natural",https://www.cookunity.com/meals/by-miriam-milord-ghanaian-peanut-stew-with-sweet-potatoes-&-rice,https://www.cookunity.com/meal-service/meals/4312/main_image/4312_Miriam_Milord_Ghanaian_Peanut_Chicken_Sweet_Potato_Stew_white_rice_4139-49.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/173/medias/icons/1726792586632-Miriam-Milord_Close-up_2160.jpg,11,,
6359,JG's Signature Mac n' Cheese,with Herbed Cheesy Breadcrumbs,american,850,1.0,0.0,Vegetarian,95787,Jose Garces,True,4.3505,291.0,325,True,High Fat|High Protein|Vegetarian|Nut Free|Pescatarian Diet,Nutmeg|Thyme|Chives|Italian Parsley|Kosher Salt|All Purpose Flour|American Cheese|Panko Breadcrumbs|Mild Cheddar Cheese|Butter|Parmesan Cheese|Gruyere Cheese|Heavy Cream|Whole Milk|Cavatappi|Bay Leaf|Thyme|White Cheddar Cheese|Shallot|Nutritional Yeast|Black Pepper|Garlic Powder,https://www.cookunity.com/meals/garces-signature-mac-n-cheese,https://www.cookunity.com/media/catalog/product/cache/x1200/s/i/signature.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/27/medias/icons/jose-garces.jpg,11,,
708,Chicken and Pearl Couscous,"with Mozzarella, Arugula & Cherry Tomatoes",middle-eastern,510,14.8,0.0,Chicken,3755,Andres Mendez,False,4.2885,4018.0,263,True,Low Sodium|High Protein|Less Than 600 calories|Mediterranean Diet|Soy Free|Nut Free|Energy Boost|Great for Lunch,Thyme|Kosher Salt|Basil|Arugula|Israeli Couscous|Shallot|Mozzarella Cheese|Cherry Tomato|Chicken Breast|Balsamic Vinegar Reduction|Canola and Olive Oil Blend|Black Pepper|Garlic,https://www.cookunity.com/meals/israeli-couscous-caprese-bowl,https://www.cookunity.com/media/catalog/product/cache/x1200/i/s/israeli-couscous-chicken.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/12/medias/icons/andres-mendez.jpg,10,,
4526,Mission-Style Chicken Burrito,with Salsa Verde & Sour Cream,"latin-american, mexican",830,14.8,0.0,Chicken,95787,Jose Garces,True,4.6405,5246.0,664,True,High Calories Diet|High Fat|High Protein|Spicy|Nut Free|Great for Lunch,Chicken Base|Kosher Salt|Red Bell Pepper|Sweet Paprika|Cilantro|Tomato Paste|Jalapeno Peppers|Butter|Chipotle in Adobo|Extra Virgin Olive Oil|Garlic|Pepperjack Cheese|White Cheddar Cheese|Oaxacan Cheese|Tomatillo|Ketchup|Onion|Canned Black Beans|Chicken Thigh|Flour Tortilla|Cumin|Canola and Olive Oil Blend|Vegetable Base|Mexican Crema|Monosodium Glutamate|Guajillo Chile Paste|Chicken Breast|Basmati Rice|Lime Juice|Bay Leaf|Black Pepper|Oregano,https://www.cookunity.com/meals/mission-style-chipotle,https://www.cookunity.com/media/catalog/product/cache/x1200/g/a/garces-mission-style-chipotle-chicken-burrito.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/27/medias/icons/jose-garces.jpg,10,,
6468,Chicken-Florentine,with Rosemary Mashed Potatoes,"european, italian",830,1.0,0.0,Chicken,6982,Ruben Garcia,False,3.928,765.0,277,True,High Fat|Low Carbs|High Protein|Low Sugar|Nut Free,Black Pepper|Kosher Salt|Rosemary|Garlic|Canola and Olive Oil Blend|Heavy Cream|Spinach|Chicken Thigh|Shallot|Parmesan Cheese|Yukon Potatoes|Parmesan Cheese|Chicken Base,https://www.cookunity.com/meals/garcia-chicken-florentine-reboot,https://www.cookunity.com/media/catalog/product/cache/x1200/c/h/chicken_florentine_-_reboot_-_garcia.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/14/medias/icons/ruben-garcia.jpg,10,,
4654,Chicken in Korma-Style Curry,"with Rice, Chickpeas, & Spinach",indian,580,14.8,0.0,Chicken,69413,Akhtar Nawab,True,4.227,3663.0,474,True,Less Than 600 calories|High Protein|Spicy|Nut Free,Nutmeg|Turmeric|Black Pepper|Cardamom|Fennel Seed|Jalapeno Peppers|Chicken Base|Lemon Juice|Ginger|Garlic|Greek Yogurt|Canned Chickpeas|Jasmine Rice|Onion|Spinach|Chicken Thigh|Kosher Salt|Canola Oil|Cilantro|Canola and Olive Oil Blend|Coriander,https://www.cookunity.com/meals/chicken-korma,https://www.cookunity.com/media/catalog/product/cache/x1200/a/k/akhtar-korma.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/18/medias/icons/akhtar-nawab.jpg,10,,
540,Chili-Roasted Shrimp,with Fresh Corn Grits & Pepper Jack Cheese,american,880,15.1,0.0,Shrimp,1471,Chris Ratel,False,4.611,6364.0,275,True,High Fat|Spicy|Pescatarian Diet|High Protein|Soy Free|Gluten Free|Nut Free,Cayenne Powder|Butter|Heavy Cream|Pepperjack Cheese|Corn|Whole Milk|Grits|Shrimp|Kosher Salt|Black Pepper|Kosher Salt|Sweet Paprika|Garlic Powder|Canola and Olive Oil Blend|Oregano|Thyme|White Pepper|Onion Powder,https://www.cookunity.com/meals/shrimp-and-grits,https://www.cookunity.com/meal-service/meals/165/main_image/165_Chris-Ratel_Chili-Roasted-Shrimp_WB_LowRes.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/4/medias/icons/chris-ratel.jpg,10,,
7634,Amma's Chicken Thighs,with Spinach Dal & Rice,indian,590,0.0,0.0,Chicken,604497,Aarthi Sampath,False,4.2355,1831.0,403,True,Less Than 600 calories|High Protein|Low Sugar|Soy Free|Gluten Free|Dairy Free|Nut Free,Mustard Seeds|Garlic Powder|Ginger Powder|Turmeric|Black Pepper|Espelette Pepper |Lime Juice|Kosher Salt|Coriander Seeds|Cumin|Cider Vinegar|Garlic|Ketchup|Cherry Tomato|Red Lentils|Baby Spinach|Onion|Jasmine Rice|Chicken Thigh|Avocado Oil,https://www.cookunity.com/meals/sampath-amma's-chicken-with-spinach-dal,https://www.cookunity.com/meal-service/meals/2680/main_image/2680_Aarthi-Sampath_Amma'S-Chicken-Thigh_WB_HighRes.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/78/medias/icons/aarthi-sampath.jpg,10,,
5700,Shrimp and Smoked Andouille Sausage Jambalaya,with Charred Zucchini,american,730,1.0,0.0,Shrimp,69413,Akhtar Nawab,True,4.533,5443.0,508,True,High Protein|Nut Free,Gumbo Powder|Thyme|Kosher Salt|Gluten Free Tamari|Tomato Paste|Chicken Base|Garlic|Red Onion|Yellow Squash|Zucchini|Red Bell Pepper|Green Bell Pepper|Crimini Mushroom|Jasmine Rice|Shrimp|Andouille Sausage|Canola and Olive Oil Blend|Oregano|Garlic Powder|Onion Powder|Old Bay Seasoning|Sweet Paprika|Cajun Spice|All Purpose Flour,https://www.cookunity.com/meals/shrimp-sausage-jambalaya,https://www.cookunity.com/media/catalog/product/cache/x1200/l/a/large-shrimp_and_smoked_andouille_sausage_jambalaya_-_nawab.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/18/medias/icons/akhtar-nawab.jpg,10,,
9310,Crispy Tofu in Black Bean Sauce,with Broccoli & Steamed White Rice,asian,650,0.0,0.0,Vegan,1097114,Chase Evans,False,4.344,349.0,195,True,Vegan|Dairy Free|Nut Free|Vegetarian|Pescatarian Diet,Black Pepper|Ginger|Baking Powder|Garlic|Kosher Salt|Toasted Sesame Oil|Green Onion|Black Bean Paste|Sugar|White Vinegar|Light Soy Sauce|Grapeseed Oil|Corn Starch|Shaoxing Wine|All Purpose Flour|Jasmine Rice|Tofu|Broccoli |Canola and Olive Oil Blend,https://www.cookunity.com/meals/evans-crispy-tofu-&-broccoli-in-black-bean-sauce,https://www.cookunity.com/meal-service/meals/847/main_image/847_Chase-Evans_Crispy-Tofu-&-Broccoli-In-Black-Bean-Sauce_WB_LowRes.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/61/medias/icons/chase-evans.jpg,10,,
7608,BBQ Chicken,with Gooey Mac n' Cheese,american,900,0.0,0.0,Chicken,1471,Chris Ratel,False,4.471,4009.0,573,True,High Protein|Nut Free,Black Pepper|Chives|Thyme|Italian Parsley|Rosemary|Kosher Salt|Canola Oil|Butter|Garlic|Shallot|White Wine|Swiss Cheese|White Cheddar Cheese|Cream Cheese|Onion|Panko Breadcrumbs|Pepperjack Cheese|American Cheese|Velveeta Cheese|Whole Milk|Elbow Pasta|Heavy Cream|Chicken Thigh|Chipotle in Adobo|Chicken Breast|Frank's Hot Sauce|Molasses|Lemon Juice|Steak Sauce|Cider Vinegar|Worcestershire Sauce|Yellow Mustard|Brown Sugar|Ketchup,https://www.cookunity.com/meals/ratel-smoky-bbq-chicken,https://www.cookunity.com/meal-service/meals/2815/main_image/2815_Chris-Ratel_Bbq-Chicken_WB_LowRes-1.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/4/medias/icons/chris-ratel.jpg,10,,
8258,Moroccan Chickpea & Lentil Stew,with Squash & Kale,african,400,0.0,0.0,Vegan,60698,Emily Peck,False,4.2395,901.0,328,True,Vegan|Less Than 600 calories|Low Fat|Low Sodium|Soy Free|Gluten Free|Dairy Free|Contains Nuts|Vegetarian|Pescatarian Diet|Clean Eating|Green Eating,"Black Pepper|Himalayan Pink Salt|Curry Powder|Ginger Powder|Turmeric|Cilantro|Cumin|Coconut Oil|Garlic|Green Lentils|Onion|Organic Kale|Veg, Tomatoes, Whole, Canned, Italian|Butternut Squash|Canned Organic Chickpeas",https://www.cookunity.com/meals/peck-moroccan-chickpea-&-lentil-stew,https://www.cookunity.com/meal-service/meals/3183/main_image/ID_Emily_Peck_Moroccan_Squash_Lentil_Chickpea_Stew-0935.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/10/medias/icons/emily-peck.jpg,10,,
6264,Shrimp Moilee Coconut Curry,with Tomato Pepper Chutney & Curry Leaf Rice,indian,560,1.0,0.0,Shrimp,604497,Aarthi Sampath,False,4.543,3570.0,518,True,High Protein|Less Than 600 calories|Pescatarian Diet|Dairy Free|Gluten Free|Contains Nuts|Soy Free,Cumin|Black Pepper|Crushed Red Pepper|Mustard Seeds|Curry Leaf|Kosher Salt|Sugar|Ginger|Red Bell Pepper|Yellow Bell Pepper|Onion|Basmati Rice|Coconut Milk|Shrimp|Tamarind|Turmeric|Canned Tomato|Espelette Pepper |Avocado Oil,https://www.cookunity.com/meals/sampath-shrimp-coconut-curry,https://www.cookunity.com/media/catalog/product/cache/x1200/s/a/sampath_shrimp_moilee.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/78/medias/icons/aarthi-sampath.jpg,10,,
7916,Jamdown Jerk Chicken Thighs,with Coconut Rice & Roasted Plantains,caribbean,860,0.0,0.0,Chicken,604497,Aarthi Sampath,False,4.367,1434.0,388,True,Spicy|High Protein|Gluten Free|Dairy Free|Contains Nuts,Nutmeg|All Purpose Seasoning|Habanero Peppers|Allspice|Kosher Salt|Sugar|Italian Parsley|Garlic|Gluten Free Tamari|Thyme|Red Onion|Jerk Sauce|Red Kidney Beans|Coconut Milk|Jasmine Rice|Plantain|Chicken Thigh|Avocado Oil,https://www.cookunity.com/meals/sampath-jamdown-jerk-chicken---reboot,https://www.cookunity.com/meal-service/meals/3167/main_image/JerkChickenReboot_AarthiSampath_9(1).jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/78/medias/icons/aarthi-sampath.jpg,10,,
7688,Caramelized Mushroom Quesadilla,with Salsa Chipotle & Crema,"latin-american, mexican",690,0.0,0.0,Vegetarian,69413,Akhtar Nawab,True,4.499,1511.0,488,True,Vegetarian|High Protein|Nut Free|Pescatarian Diet|Great for Lunch,Black Pepper|Sugar|Black Pepper|Oregano|Red Wine Vinegar|Garlic|Jalapeno Peppers|Kosher Salt|Cilantro|Canola and Olive Oil Blend|Lime|Plum Tomato|Red Onion|Poblano Peppers |Tomatillo|Onion|Oaxacan Cheese|Mexican Crema|Oyster Mushrooms|Shiitake Mushrooms|Mild Cheddar Cheese|Buttom Mushroom|Chipotle in Adobo|Flour Tortilla|Hibiscus|Oregano,https://www.cookunity.com/meals/nawab-caramelized-mushroom-quesadilla,https://www.cookunity.com/meal-service/meals/2588/main_image/ID_Akhtar-Nawab_Mushroom-Quesadilla-with-Salsa-Morita-Pickled-Onions-Crema_WB_lores%20(1).jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/18/medias/icons/akhtar-nawab.jpg,10,,
8680,Chicken Shawarma Rice Bowl,with Tomato,middle-eastern,830,0.0,0.0,Chicken,1097114,Chase Evans,False,4.585,1450.0,311,True,Low Sugar|High Protein|Spicy|Nut Free|Great for Lunch,Turmeric|Coriander|Garlic Powder|Oregano|Black Pepper|Cayenne Powder|Cumin|Cardamom|Smoked Paprika|Crushed Red Pepper|Toasted Sesame Seeds|Chicken Base|Kosher Salt|Soy Sauce|Garlic|Extra Virgin Olive Oil|Canola and Olive Oil Blend|Lemon Juice|White Vinegar|Basmati Rice|Mayonnaise|Cherry Tomato|Red Onion|Chicken Thigh,https://www.cookunity.com/meals/evans-chicken-shawarma-rice-bowl,https://www.cookunity.com/meal-service/meals/1969/main_image/1969_Chicken_Shawarma_Rice_Bowl_Chase_Evans_0938.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/61/medias/icons/chase-evans.jpg,10,,
7252,Beef Tinga Tacos,with Creamy Avocado & Pico de Gallo,"mexican, latin-american",510,0.0,0.0,Beef,69413,Akhtar Nawab,True,4.076,263.0,322,True,High Protein|Less Than 600 calories|Nut Free|Energy Boost|GLP-1,Kosher Salt|Garlic|Cilantro|Lime Juice|Chipotle in Adobo|Onion|Avocado|Corn Tortilla|Canned Tomato|Beef Chuck|Chicken Base|Avocado Oil|Jalapeno Peppers|Tomatillo|Plum Tomato|Canola and Olive Oil Blend|Romaine Lettuce,https://www.cookunity.com/meals/nawab-beef-tinga-tacos,https://www.cookunity.com/meal-service/meals/2436/main_image/ID_Akhtar-Nawab_Beef-Tinga-Tacos_WB_lowres.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/18/medias/icons/akhtar-nawab.jpg,10,,
7390,Pesto Chicken Breast,with Roasted Potatoes & Baby Kale Salad,"european, italian",660,0.0,0.0,Chicken,6982,Ruben Garcia,False,4.4135,1505.0,644,True,Low Sugar|Low Sodium|High Protein|Mediterranean Diet|Soy Free|Gluten Free|Nut Free|Energy Boost,Kosher Salt|Crushed Red Pepper|Italian Parsley|Black Pepper|Rosemary|Garlic|Canola Oil|Basil|Parmesan Cheese|Cherry Tomato|Parmesan Cheese|Potato|Chicken Breast|Kale|Canola and Olive Oil Blend,https://www.cookunity.com/meals/garcia-pesto-chicken-breast-reboot,https://www.cookunity.com/meal-service/meals/2350/main_image/CU_Ruben_Garcia_Pesto_Chicken_Breast-1027.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/14/medias/icons/ruben-garcia.jpg,10,,
5574,Beef Empanadas with Chimichurri Sauce,& Jalapeño-Cheddar Mashed Potatoes,latin-american,1140,16.1,0.0,Beef,187717,Santiago Lopez,False,4.532,3975.0,614,True,High Fat|Spicy|High Protein|Nut Free|Great for Lunch,Lemon Zest|Bay Leaf|Red Wine|Lime Juice|Shallot|Italian Parsley|Cilantro|Canola and Olive Oil Blend|Carrots|Celery|Plum Tomato|Red Bell Pepper|Empanada Dough|Ground Beef|Garlic|Onion|White Cheddar Cheese|Heavy Cream|Jalapeno Peppers|Potato|Canola Oil|Chipotle Powder|Guajillo Chile Paste|Garlic Powder|Onion Powder|Spinach|Butter|Kosher Salt|Mozzarella Cheese|Cumin|All Purpose Seasoning|Chicken Base,https://www.cookunity.com/meals/beef-epanadas-with-jalapeno-mash,https://www.cookunity.com/meal-service/meals/1182/main_image/1182_Santiago_Lopez_Beef_Empanadas_4254.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/50/medias/icons/santiago-lopez.jpg,10,,
9566,Classic Shepherd's Pie,with Cheddar Cheese,european,910,0.0,0.0,Beef,78459,Larry and Marc Forgione,True,4.3195,313.0,319,True,High Protein|Nut Free,Kosher Salt|Black Pepper|Vegetable Base|All Purpose Flour|Butter|Carrots|Onion|Peas|Corn|Mild Cheddar Cheese|Whole Milk|Potato|Ground Beef|Gumbo Powder,https://www.cookunity.com/meals/forgione-classic-shepherd's-pie,https://www.cookunity.com/meal-service/meals/4221/main_image/83_Taylor-Bischof_ShepherdS-Pie_WB_LowRes(1).jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/25/medias/icons/larry-and-marc-forgione.jpg,10,,
6600,Thai Tri-Color Quinoa and Veggie Bowl,with Ginger-Peanut Dressing,"asian, thai",650,1.0,0.0,Vegan,3755,Andres Mendez,False,4.0235,128.0,458,True,High Fat|Mediterranean Diet|Vegetarian|Vegan|Contains Nuts|Gluten Free|Dairy Free|Pescatarian Diet|Great for Lunch,Crushed Red Pepper|Kosher Salt|Black Pepper|Cilantro|Sesame Oil|Gluten Free Tamari|Lime Juice|Rice Wine Vinegar|Green Onion|Cashews|Ginger|Maple Syrup|Peanuts|Peanut Butter|Carrots|Sugar Snap Peas|Tri-color Quinoa|Kale|Canola and Olive Oil Blend,https://www.cookunity.com/meals/mendez-thai-quinoa-veggie-salad-reboot,https://www.cookunity.com/media/catalog/product/cache/x1200/c/o/cookunity-thai-quinoa-veggie-bowl-.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/12/medias/icons/andres-mendez.jpg,10,,
6664,Coconut Vegetable Grain Bowl,with Quinoa & Soy Egg,asian,640,1.0,0.0,Vegetarian,685414,Amy Pryke,False,4.3715,595.0,245,True,Vegetarian|Contains Nuts|Pescatarian Diet|Green Eating,"Turmeric|Toasted Sesame Oil|Kosher Salt|Crispy Fried Onions|Sriracha|Sugar|Bouillon, Mushroom, Powder|Rice Wine Vinegar|Vegetarian Fish Sauce|Vegetable Base|Light Soy Sauce|Gluten Free Tamari|Garlic|Onion|Butter|Coconut Milk|Carrots|Broccoli |Cabbage|Tri-color Quinoa|Lemongrass Powder|Black Pepper|Egg",https://www.cookunity.com/meals/pryke-vegetable-grain-bowl,https://www.cookunity.com/meal-service/meals/2013/main_image/_id__amy-pryke_turmeric-coconut-vegetable-grain-bowl_wb_low-res.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/85/medias/icons/amy-pryke.jpg,10,,
9688,Sri Lankan Inspired Chicken ,with Rice & Carrot Kachumber,indian,580,0.0,0.0,Chicken,604497,Aarthi Sampath,False,4.1465,205.0,340,True,High Protein|Less Than 600 calories|Soy Free|Gluten Free|Dairy Free|Nut Free,"Cinnamon|Clove|Mustard Seeds|Spice, Cardamom, Green, Whole|Black Pepper|Espelette Pepper |Curry Leaf|Cumin|Coriander Seeds|Ginger|Sugar|Kosher Salt|Avocado Oil|Lime Juice|Cilantro|Mango Puree|Jasmine Rice|Carrots|Chicken Thigh",https://www.cookunity.com/meals/sampath-sri-lankan-chicken---reboot,https://www.cookunity.com/meal-service/meals/4805/main_image/2274_Aarthi-Sampath_Sri-Lankan-Chicken_WB_HighRes.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/78/medias/icons/aarthi-sampath.jpg,10,,
7882,Jerk-Spiced Chicken,with Johnny Cakes & Braised Collard Greens,caribbean,790,0.0,0.0,Chicken,69413,Akhtar Nawab,True,4.216,486.0,520,True,High Protein|Contains Nuts,Thyme|Nutmeg|Allspice|Cooking Spray|Light Brown Sugar|Bay Leaf|Baking Powder|Habanero Peppers|Kosher Salt|Ginger|Cider Vinegar|Lime Juice|Garlic|Soy Sauce|Green Onion|Creme Fraiche|Whole Milk|Sugar|Canola and Olive Oil Blend|Cornmeal|Egg|All Purpose Flour|Collard Greens|Chicken Thigh|Honey|Canned Tomato,https://www.cookunity.com/meals/nawab-jerk-spiced-chicken,https://www.cookunity.com/meal-service/meals/2643/main_image/231025_CookUnity_Akhtar-Nawab_Jerk-Spiced-Chicken-JohnnyCakes-CollardGreens_WB_lowres_0120.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/18/medias/icons/akhtar-nawab.jpg,10,,
7416,Pappardelle with Beef Ragù,and Herb-Parmesan Cheese,"italian, european",740,0.0,0.0,Beef,60149,Kristy Flores,False,4.498,2020.0,430,True,High Protein|Soy Free|Nut Free,Crushed Red Pepper|Thyme|Oregano|Rosemary|Basil|Garlic|Kosher Salt|Tomato Paste|Celery|Parmesan Cheese|Carrots|Red Wine|Onion|Pappardelle|Ground Beef|Butter|Black Pepper|Canola and Olive Oil Blend|Canned Tomato,https://www.cookunity.com/meals/flores-pappardelle-beef-ragu,https://www.cookunity.com/meal-service/meals/2487/main_image/Kristy-Flores_Beef-Ragu_MT_1519l.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/7/medias/icons/kristy-flores.jpg,10,,
5098,Greek Grilled Chicken Salad,with Red Wine Vinaigrette,"european, mediterranean",610,14.8,0.0,Chicken,6982,Ruben Garcia,False,4.192,1671.0,321,True,High Fat|Keto Diet|Low Carbs|High Protein|Soy Free|Gluten Free|Nut Free|Great for Lunch,Thyme|Rosemary|Kosher Salt|Black Pepper|Garlic|Honey|Dijon Mustard|Oregano|Red Wine Vinegar|Kalamata Olives|Red Onion|Cucumber|Yellow Bell Pepper|Cherry Tomato|Feta Cheese|Chicken Breast|Canola and Olive Oil Blend|Romaine Lettuce,https://www.cookunity.com/meals/traditional-greek-salad-with-herb-grilled-chicken,https://www.cookunity.com/media/catalog/product/cache/x1200/r/u/ruben-traditional-greek-salad-with-chicken.jpeg,,3,,https://www.cookunity.com/chef-service/chef-brands/14/medias/icons/ruben-garcia.jpg,10,,
5528,Curried Vegetable Fritters and Coconut Lime Sauce,with Garlic Broccoli & Coconut Rice,indian,900,13.3,0.0,Vegan,80141,Lena Elkousy,False,4.302,1246.0,386,True,Vegan|Vegetarian|Soy Free|Contains Nuts|Gluten Free|Dairy Free|Pescatarian Diet,Garlic|Organic Black Pepper|Mustard Seeds|Nigella Seeds| Organic Cumin|Organic Granulated Garlic|Organic Curry Powder|Extra Virgin Olive Oil|Organic Cilantro|Lime Juice|Carrots|Yams|Chickpea Flour|Broccoli |Coconut Milk|Himalayan Pink Salt|Crushed Red Pepper|Green Onion|Onion|Jalapeno Peppers|Baking Soda|Yukon Potatoes|Cilantro|Arborio Rice|Kosher Salt,https://www.cookunity.com/meals/curried-vegetable-fritters,https://www.cookunity.com/media/catalog/product/cache/x1200/c/u/curried_root_vegetable_fritters_with_walnut_chutney__coconut_rice__and_roasted_broccoli_-_elkousy.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/15/medias/icons/lena-elkousy.jpg,10,,
8178,Japanese Hamburg Curry Rice,with Potatoes & Furikake ,asian,730,0.0,0.0,Beef,604497,Aarthi Sampath,False,3.841,308.0,302,True,High Protein|Dairy Free|Nut Free,Espelette Pepper |Black Pepper|Black Pepper|Garam Masala|Kosher Salt|Cane Sugar|Soy Sauce|Curry Powder|Garlic|All Purpose Flour|Furikake Nori Seasoning|Carrots|Onion|Chicken Stock|Fingerling Potatoes|Ground Beef|Jasmine Rice|Avocado Oil|Garlic Powder|Onion Powder,https://www.cookunity.com/meals/sampath-japanese-hamburg-curry-rice,https://www.cookunity.com/meal-service/meals/3178/main_image/81518178_Aarthi_Sampath_Japanese_Hamburg_Curry_Rice_WB_lowres.jpg,,3,,https://www.cookunity.com/chef-service/chef-brands/78/medias/icons/aarthi-sampath.jpg,10,,
